id,body,source_author,source_title,score
pd17bf67d6ed7b0f,けれども、それは何も証拠のないことである。,平林初之輔,犠牲者,0.5549
pdd37cd888735d1a,一人で物をおもう事はないのだ、話して笑ってしまえばそれで済むのだ。,幸田露伴,太郎坊,0.5713
pd56897c6709b806,そして怖々に、障子を開けて塀越しに覗くと、そのまま息を凝らしてしまった。,徳永直,眼,0.4581
pd3fdc90fc62a34c,すると遠いざわめきのなかに、ひと声、子山羊の鳴き声がまじったのを聞きとめた。,新美南吉,川,0.648
pdc666ef4b2c30e6,婆やはぴょこぴょこと幾度も頭を下て、前垂で、顔をふきふき立って行った。,有島武郎,碁石を呑んだ八っちゃん,0.6209
pdb4526184c338e5,誰でもその口実をはっきり知っていた。,本庄陸男,お菜のない弁当,0.5149
pd205bc5d25018b3,ほんのわずか証言を混乱させただけでした。,村崎敏郎,手早い奴,0.5692
pd4664e0c244c854,しばらくして遠くの廊下に、軽い足音がした。,松本泰,宝石の序曲,0.59
pd6b3032273a89dd,暗い野原の月にひかる小屋のように蒼じろい顔をして、声は低く優しかった。,松村みね子,最後の晩餐,0.5147
pd0aec0c06ad076b,いい気もちそうに、しきりに声高に唄いつづけている。,林不忘,釘抜藤吉捕物覚書,0.6228
pd975f8e7a86bd24,島の上には白い花を飛ばしたような木がたくさん見えた。,林芙美子,風琴と魚の町,0.5975
pd465157548cd30d,そしてそれはただの可笑しさだけであった。,梅崎春生,黄色い日日,0.6294
pd3462dce9af312b,自分はすこしも悪いことはしなかったつもりだ。,梶井基次郎,小さき良心,0.5741
pdc712c5d25a7b3b,聞こえるものは谷川の音ばかりである。,森鴎外,木精,0.6817
pd775369842bf436,暗さは暗し、雨はいよいよ冷たく骨身に通った。,楠山正雄,家なき子,0.6776
pddf6c12b2fd6bbb,なんじの耳をわれに傾け、我が呼ぶ日にすみやかに我にこたえたまえ。,横光利一,春は馬車に乗って,0.6105
pdea36477dab7572,庭のあたりで、たしかに、何か悲鳴のようなものが聞えたのである。,橋本五郎,小曲,0.5438
pd9133ad96ea0dc0,ただここに掲げる一篇の事実を提げて、いっさいを諸君の批判の下に委ねんと思うのみである。,橘外男,蒲団,0.4869
pd182eb48e510075,私もそれよりほかに何にも、追窮しなかった。,水野葉舟,北国の人,0.5751
pd38710e04a53f22,いゝ気味だと嘲弄致すものゝやうに聞きなされ、秋蝉の鳴きしきる声は、惜しよ惜しよ。,永井荷風,榎物語,0.5711
pd2cbcc97aa8bbfa,いけがきのむこうから聞こえてくる音が、恐ろしい意味をもっていたからです。,江戸川乱歩,妖人ゴング,0.7149
pdc0fb0c1ab79e22,けれども何とも口外せず、恐縮したのであった。,江見水蔭,壁の眼の怪,0.5566
pd9e7981416cb5c4,こんのお浜ッ子が出来てから、己なりたけ小遣はつかわねえ。,泉鏡花,海異記,0.6192
pd987a0dea56b230,僕が何故今まで黙って居たか、之には深い理由があるのです。,浜尾四郎,正義,0.5519
pdeb39cb6ee9bb6a,さあ、あなたの持っていらっしゃるものを皆下さい。,海若藍平,クチマネ,0.4648
pd42a7a1f6993ac6,窓外の空は月は見えながらも、だんだん暗さを増していった。,海野十三,月世界探険記,0.714
pdecbb0296ab5e61,初めの中こそ二人並んでいたのだが、直きにＢは可なりの距離を残してＡの先に立った。,渡辺温,花嫁の訂正,0.6013
pdc326fa8144d666,湯を打つ水音に呑まれて、二人の声はもう助五郎の耳へは入らなかった。,牧逸馬,助五郎余罪,0.6048
pd9986651684f842,きっとそうくるだろうとは思っていたものの、明らかに言われてみるとドキッとした。,牧野信一,地球儀,0.551
pdc1eb695555fa47,だが、その正体は誰も見たものもなく、ただ徒らに名ばかり高いのである。,犬田卯,沼畔小話集,0.5968
pdd62b497825a303,わたしの外には誰もお花なんか供げてくれ手がないんです。,田中早苗,碧眼,0.5545
pd17a9304307e647,盆の中の花はだんだん芽が出て、九月になってもう花が咲いた。,田中貢太郎,黄英,0.6998
pd0f291cd7cacbe0,今でさえ借りた金に困っているのに、此上金を工面することなどはとても出来なかった。,田山花袋,トコヨゴヨミ,0.5744
pd018db2a192d981,巳之吉は戸をしめて、それに木の棒をいくつか立てかけてそれを支えた。,田部隆次,雪女,0.4653
pd7afafac34c21cc,貴様は今頃になって気がついて、破れた窓を調べに行ったが、もう遅い。,甲賀三郎,計略二重戦,0.5633
pd9a75cfc42a1b58,鉢植えのひくい樹木があり、レモン色と白のだんだらの窓かけがさがっていた。,直木三十五,青玉の十字架,0.5524
pdd65fb017bd3fb2,ところが、ひとこというたびに、ヒキガエルが一ぴきずつ口のなかからとびだしてきました。,矢崎源九郎,森のなかの三人の小人,0.5523
pd67e10b57ee0793,爺さんには、そこに内儀さんがつつましやかに立っていて何やら話しかけているような気がしてくる。,矢田津世子,神楽坂,0.6038
pd130a5bc52059ea,夜になると、またトロイカに乗って郊外の料理店へ行き、ジプシイの唄を聴いた。,神西清,大ヴォローヂャと小ヴォローヂャ,0.5761
pd2957035f8c7270,自分が咳をするのを聞いたら、なんぼなんでも、良人は医者を呼んで来ずにはいられまい。,秋田滋,初雪,0.5109
pd1196eb188e3708,しかも、そこでまた自分ながら感心するほど綿々密々として、米を洗い味噌を摺るのである。,種田山頭火,私の生活,0.5422
pd9e5d8b0a8d2def,忽ちへとへとに労れてしまって、霧笛の音は、とぎれとぎれになった。,竹久夢二,おさなき灯台守,0.5201
pdf79720f778b5a7,金風の夕焼のなかで、ぼくはほんのりと酩酊して行った。,竹内浩三,横町の食堂で,0.4583
pdb1fef487b15f0b,宿なしの悲しさが、土砂降りの雨のように小沢の心に降り注いで来た。,織田作之助,夜光虫,0.6152
pd537f8d13532225,二人はまた口を噤んで、電車の音とも風の音ともつかない町の音に耳を傾けた。,芥川竜之介,路上,0.6784
pd868151d21fc064,少しの自惚も交えずに考えると、俺にはそんなものが、ちょっとありそうにも思われない。,菊池寛,無名作家の日記,0.6269
pd486f4e0afaab5b,コーターマスターは、ボースンの耳へ口をつけた。,葉山嘉樹,労働者の居ない船,0.5708
pd919efd1755e26c,……それは余りに理由ないことであった。,葛西善蔵,子をつれて,0.541
pdfb93ccafbdc8f8,やはり石ころが土の中に雑っているばかりであった。,蒲松齢,珊瑚,0.5711
pdf5569a8cb1a70a,中にはすでに口を開けて、炭団のように大きな栗の実が、いまにも澪れ落ちそうに覗いてさえいるのだ。,蘭郁二郎,火星の魔術師,0.592
pd1b34353bbce0cb,我ながらけなげであると思われるほど、良心の声に耳を傾け佛の救いを求めても見た。,谷崎潤一郎,二人の稚児,0.5673
pdbae799fd8bc9bf,私達は、そこに満足な友情をさえ汲み取ることに成功していた。,谷譲次,踊る地平線,0.5557
pd695193fbf3efb5,夜の静寂の音とも細雨の音とも知れないものが、耳について、なかなか眠れませんでした。,豊島与志雄,沼のほとり,0.7104
pd6143107fe58b19,しかしながら、それがどういうことであったか、ここではそれを言うまい。,近松秋江,雪の日,0.6101
pd683aa101a70202,なんなら遠慮なしに、家へ来ていたらどうだと、そういうに極っている。,邦枝完二,曲亭馬琴,0.5377
pde39f0ca7c159f0,神秘小説の題材として、音楽を使ったものは甚だ少くない。,野村胡堂,探偵小説と音楽,0.4731
pd69d0784fb46109,そして、もう、ただのお家とちっともかわらなくなってしまいます。,鈴木三重吉,岡の家,0.5787
pdfea39fa2b3e3d6,森の中に入ると、忽ち一丈もある位の一つ目入道が出ました。,香倶土三鳥,狸と与太郎,0.4099
pd67948024edfc90,しかしなかなか落ちついていられないのでせわしなく訊き始めた。,魯迅,明日,0.5495
pd7209fc4f1060a5,湿った暗闇の中を、砂煙が濛々と渦巻いているのが感じられる。,黒島伝治,土鼠と落盤,0.6017
pd3af944c58f24fe,一つにはまずあの見物で、これが無教育で野蛮と来ている。,アントン・チェーホフ,可愛い女,0.5867
pd33ca29ca86c028,畢竟、これとてたいしたことではない――ただ一つの音だけであったに過ぎない。,アーサー・コナン・ドイル,世界怪談名作集,0.6151
pd668ee4841f4916,大探偵は机に向って、一同がはいって来るのも聞こえねげに、仕事に熱中しているかと見えた。,ギルバート・キース・チェスタートン,秘密の庭,0.6022
pd9d6c98ca724cb7,部屋の内はまっ暗で、最初はなんにも見えないほどでした。,ギ・ド・モーパッサン,世界怪談名作集,0.5814
pd830bfc2eddd31c,すえのむすこは、こんなつまらない財産を分けてもらったので、すっかりしょげかえってしまいました。,シャルル・ペロー,猫吉親方,0.5249
pdb30c8f8fcd22f3,老ホフマンはそこにいろんなつづき合いを持っていたのである。,パウル・トーマス・マン,幸福への意志,0.6042
pdbbedf5d4f8d22b,風もない凪ぎの海から波が立って、雷のわたって行く時のような空虚の音を立てた。,フィオナ・マクラウド,髪あかきダフウト,0.5748
pd632e2f8b8ae6c1,たとえば、落葉のかさかさいう音のように響くのだ。,フランツ・カフカ,家長の心配,0.5626
pd220f317d662bff,雨はまだ降らないけれど、あらしがだんだん近づいていました。,モーリス・ルヴェル,十時五十分の急行,0.629
pd8677df0c4a70a7,こんどは森のもっとおくまでつれこんで、もう、とてもかえり道のわからないようにしなきゃだめさ。,ヤーコプ・ルートヴィッヒ・カール・グリム,ヘンゼルとグレーテル,0.6453
pd88696847509b82,そして二十四時間とたたないうちに、あまり信じてもいないあの世へ旅だってしまった。,ロマン・ロラン,ジャン・クリストフ,0.5842
pddc932b32c8e243,すると、そこに魔法をかけられた小さな小屋がたっていました。,ヴィルヘルム・カール・グリム,十二人兄弟,0.5746
pd24764216d3321e,三方は書物を立て並べられ、書机は普通の窓に向って置かれ、そこから庭園は見渡されるのであった。,三上於菟吉,暗号舞踏人の謎,0.555
pdbdfcb010fcab35,しかも、これに気付いている者はほとんど無い。,中島敦,文字禍,0.5629
pdbf41e99d504f30,ああ、いやだ、だんだん外が暗くなる。,中里介山,大菩薩峠,0.5801
pdd672a05182a6bb,胃のなかに、かなしいほどつめたいものが大いそぎでおちこんだという感じがします。,久坂葉子,落ちてゆく世界,0.6002
pd2f6723e672dc66,部屋のなかは急にヒッソリとなって、今まできこえなかった小鳥の声がのどかにひびいてくる。,久生十蘭,キャラコさん,0.6446
pdd3d802d964683f,もう一つ小さいのが、洞の口から首を出したんですが、すぐに引込んでしまいました。,井上紅梅,兎と猫,0.5848
pdaf67acd34b20ba,時々空が暗くなって雲が濃くなると一頻りずつ必ず雨を降らせる。,伊藤左千夫,大雨の前日,0.6454
pdd67faad2b0d224,春が来て花が咲くゆえとよんだればこそ、しごきどろぼうもだんなのお目に止まったじゃねえかよ。,佐々木味津三,右門捕物帖,0.6415
pdded178775e35cd,今度は引受けるのみならず、学資一切を持ってやるけれど、勤まるか何うかと念を押して来た。,佐々木邦,変人伝,0.5432
pd1f0ba4f485df8c,何かしらそこに相互的な関係を考えずにはいられなかった。,佐左木俊郎,機関車,0.643
pde8ec839db66a5b,同志は寂として、しわぶき一つするものがない。,佐藤垢石,『七面鳥』と『忘れ褌』,0.5507
pdc5af69ea7a4196,僕は笑いころげたい気持を堪えて、その蝗からしばらく目を放さなかった。,佐藤春夫,蝗の大旅行,0.5284
pdf73429f9f722c4,僕の眼は朝ごとに花の咲く野山のけはいをおもい、僕の耳は朝ごとにうれしげな小鳥の声にゆれた。,原民喜,鎮魂歌,0.6377
pdaa566bff2bb4d5,とはいえ、これは断食というものとおよそ切り離すことのできない嫌疑の一つではあった。,原田義人,断食芸人,0.55
pd54380cf62b2b23,――ロップ、一時は駄じゃれで君をメキシコ湾だと云ったが、僕の純情知ってくれたか。,吉行エイスケ,飛行機から墜ちるまで,0.5159
pdc200d4e99d1ced,ただその容易でないことを話しただけでよしました。,国木田独歩,春の鳥,0.6198
pd253e9727d17997,濤の音が高く聞こえる……ああ湖の上に灯が見える。,国枝史郎,八ヶ嶽の魔神,0.7128
pdbafd54397e6ab7,今まで一人ずつ現れていた三名が、今や並んでそこに姿を現しているだけのことである。,坂口安吾,明治開化　安吾捕物,0.6537
pdfb13325596787d,私もその木がこうやって花咲いているのを見かけるのは今がはじめてだからである。,堀辰雄,朴の咲く頃,0.6077
pd4c1e07ef189a8b,隣りの合奏はいつしかやんで、樋を伝う雨点の音のみが高く響く。,夏目漱石,一夜,0.6661
pd420e2bda7fc1ee,とたんに御本丸から吹きおろす大体颪に、返咲きの桜が真白く、お庭一面に散乱した。,夢野久作,名君忠之,0.666
pd1e11cf993e979e,けれどもそこには、三田村技手がいくつかの荷物を持って、わたし達よりも一足先に登って来ていた。,大阪圭吉,灯台鬼,0.5914
pd7780a863a9d889,玄関の前の百日紅は、ことしは花が咲きませんでした。,太宰治,おさん,0.6723
pd1075ac955e6c94,だってあたし知ってるけど、あそこには小さな舞台があるのよ。,実吉捷郎,ルイスヒェン,0.5736
pd45d7a2746b77bb,あんな物を取って置こうなんて言った患者さんなんて、世界にも恐らく一人もないでしょう。,室生犀星,われはうたえども　やぶれかぶれ,0.6246
pd531201d479b99d,丁度無心に咲いている花の、花自身は知らぬ深い美に似たものが、ふき子の身辺にあった。,宮本百合子,明るい海浜,0.6911
pdcfaf14bd6a7740,じつにそのかすかな音が丘の上の一本いちょうの木に聞こえるくらいすみきった明け方です。,宮沢賢治,いちょうの実,0.6389
pd19e685902b2579,古い昔の短い詩形はかなり区々なものであったらしい、という事は古事記などを見ても想像される。,寺田寅彦,俳句の型式とその進化,0.4625
pd98a0f5561d010a,マリヤは碾臼を廻しながら、亭主の声に耳を傾けている。,小山清,聖家族,0.6124
pd7d7f877b264700,姉は、白い花の咲いた木の下にたたずんでいました。,小川未明,灰色の姉と桃色の妹,0.7779
pdd463e39de3d428,皆は何んにも言わないで、また歩きだした。,小林多喜二,人を殺す犬,0.521
pd5b4752f2116e57,じつは、ひとりそこへ入り込んで奇蹟的に生還したものがいる。,小栗虫太郎,「太平洋漏水孔」漂流記,0.5666
pd5b166f771fc13e,初めのうちは青くなって泣いていたが、すこしためらってから、明らさまに答えた。,小泉八雲,生霊,0.5646
pd23b1dbadb9661a,挨拶もそこそこに、その家を出ると車の上に崩れるように身を投げた。,小酒井不木,初往診,0.629
pd74cea10200cdca,わたしは一度だって、あなたとわたしとを別々のものにして考えたことなんかないのよ。,尾崎士郎,河鹿,0.5601
pddd2ad0efbb5c88,風が遠く近くで唸り、雨戸がさわがしく鳴りつづけていた。,山川方夫,愛のごとく,0.668
pd51b0d5a620e8c9,――もうやまはないとか聞いていますが、あなたはあてがあるのですか。,山本周五郎,藪落し,0.536
pdac28147daf59c9,たった一つしかない子ひばりを、どちらへ渡してよいものやらわからなくなったからです。,岡本かの子,ひばりの子,0.6126
pd20181b98afedd2,あたりには、今を盛りのつつじの花が真っ紅に咲きみだれていた。,岡本綺堂,鐘ヶ淵,0.6835
pd3202cc948d9f4e,何よりも、力み返ること、大声を立てることが嫌いです。,岸田国士,母の話,0.4212
pd9a977df68c228f,しかしそんなまとまった金がふところにはいるということを、私は次郎にも末子にも知らせずに置いた。,島崎藤村,分配,0.6225
pd0dcc22675f6e0d,ただこの数ヶ月間、私は職を失って、物質的にもとりわけひどく困っていました。,平林初之輔,悪魔の聖壇,0.5474
pdc6ef4f59d469ab,と言って聴かせている中に、少年の眼の中は段に平和になって来た。,幸田露伴,蘆声,0.5641
pd3bd46327972eef,麦の芽達は、無惨に踏みちぎられて、悲鳴をあげてるではないか。,徳永直,麦の芽,0.4501
pd03fcdb05f3656b,たけのこは　はじめ　じびたの　したに　いて、あっち　こっちへ　くぐって　いく　もので　あります。,新美南吉,たけのこ,0.6412
pda99922b1d3a42e,ぱちぱちとたき火のような音も聞こえていた。,有島武郎,火事とポチ,0.6109
pdfac471bca363f7,帽子の裏をひっぺがしたりした揚句、とうとう弁当箱の蓋を取れ――と来た。,本庄陸男,お菜のない弁当,0.4443
pd82634718765ce6,支配人やバーテンダーは全然その男を見ていません……つまり全然見なかつたと言つています。,村崎敏郎,手早い奴,0.5674
pdb9d4aaf5880eda,もしやすると、そこへいったのかも知れない。,松本泰,秘められたる挿話,0.5741
pd3a13f1995fdfcb,暗いかげに隠れている激しい人たちが私の頼りなさを見ているらしかった。,松村みね子,最後の晩餐,0.5123
pdda706158a7d8b1,地を叩く雨声、空に転がる雷、耳へ口を寄せても根限り呶鳴らなければ通じない。,林不忘,釘抜藤吉捕物覚書,0.6227
pd844c5501123de4,銅像の裏には共同便所があるので、色々な人たちが出たり這入ったりしていた。,林芙美子,貸家探し,0.5956
pddc1aaa8e6b8a60,すこし怪しいぞ、ということになりかねないですからねえ。,梅崎春生,凡人凡語,0.6274
pd338410fd22ee4a,さきほどの客のように抓って見たところで、ごく稀にしか悲鳴を発しないのである。,梶井基次郎,愛撫,0.5732
pdef33ef2a22d37d,外は相変らず、灰色の空から細かい雨が降っている。,森鴎外,あそび,0.6752
pd95b47709709343,そして静かな松風の音にまじって、さらさらと薄い絹のすれ合うような音が、耳のはたで聞こえました。,楠山正雄,白い鳥,0.6635
pda1416a1444949e,もしも恋慕が花に交って花開くなら、やがてそのものは花のように散るであろう。,横光利一,花園の思想,0.599
pd5f1c4836f9d315,いやチョークを拾うにしては、そうだ、右手の高さが確に床よりはだいぶ高い空間にあった。,橋本五郎,撞球室の七人,0.5282
pde25415a3100344,グスタフはのた打ち廻って、もう側に私のいることにも気が付かぬらしかった。,橘外男,葛根湯,0.4794
pd24c141b3d61017,こっちも仕事に逐われて、いつの間にか一と月許りは経ってしまった。,水野葉舟,北国の人,0.5613
pd5b85b720cde5ae,どこか外に身を置くところはないものかと、さし当り目当のつかない事ばかり考えつづけているのである。,永井荷風,或夜,0.5688
pd3c712c0408ad3c,すると、そのとき、バスの中から恐ろしい音が聞こえてきました。,江戸川乱歩,サーカスの怪人,0.714
pd855ca3c3d85372,蘆間の仰々子もこの頃では大分鳴きつかれていた。,江見水蔭,悪因縁の怨,0.5522
pd1b5fdd7acd219d,何うしたって出来そうもないことが出来たのは、私の念が届いたんですよ。,泉鏡花,木精（三尺角拾遺）,0.616
pd0e8748760982db,私のようなふつつか者が廻らぬ筆をとりましたのも、その事を考えましたからでございます。,浜尾四郎,殺された天一坊,0.5467
pde6ffcdd5025121,夜は毎晩おそくまで御飯のあと片付けをしたり、お使いに遣られたりしました。,海若藍平,キキリツツリ,0.4641
pd9f3716f9c05f4e,耳を澄まして聞いていますと、どーんどーんという音がします。,海野十三,怪塔王,0.7061
pdc9fa382c6aff3c,とにかく戸外は真暗な夜に違いなく、その地下室の倶楽部には美しい吊燈籠が仄明るくともっていました。,渡辺温,象牙の牌,0.5979
pdf16c5dcd94c84d,何か解ったような、それでいて何も解らないような妙な気もちだった。,牧逸馬,上海された男,0.6021
pd2e8e3ec476c78d,そして私の喋り足りないところを叔父が代って述べたてた。,牧野信一,地球儀,0.4865
pd12fced1c84d30d,仙太もその空気に捲き込まれ、しばらくの間は夢中になって勝負を眺めていた。,犬田卯,競馬,0.5673
pd463b611be5a4e9,私としてはこれが後にも前にもたった一度の、そして熱烈な恋でした。,田中早苗,麻酔剤,0.5482
pd04fbe5c9cc5319,建物の周囲には水があって、白や紅の蓮の花が月の光の中の下に夢見るように咲いていた。,田中貢太郎,荷花公主,0.6986
pd61c6f1022e1bc4,なんでもいいから食えるものを少し捜してこようと思ったのである。,田山花袋,ネギ一束,0.4905
pd6addc8ebf00064,しかし雇われてから七月程して、この若者はひどく病気になって、助かりそうには思われなくなった。,田部隆次,生霊,0.4622
pd1f230269e7a413,博士は悲鳴をあげながら背後のドアに飛びついて、部屋の外に飛びだした。,甲賀三郎,蜘蛛,0.5615
pdfdc401ce14b495,時には壁を全部こわしもするだろうし、時には黙って通りすぎるかも知れない。,直木三十五,鍵屋の辻,0.5435
pd27bfb1a46fcdd6,そして、じぶんがそこにすわって、そのひざに死人をのせました。,矢崎源九郎,こわいことを知りたくて旅にでかけた男の話,0.551
pd5dd7b3d036ca61,熊谷の堤は桜が八分咲きで、物売りの屋台が賑やかに並んでいた。,矢田津世子,茶粥の記,0.5961
pd14ee964534b5f4,……その声のうちの二つが、急に高笑いを響かせて絶えると、残るテノールだけが歌をつづけた。,神西清,女房ども,0.5737
pdfdacb38e5d620a,日曜だというと、二人は教会の入口へ行って、終日そこに佇んでいた。,秋田滋,親ごころ,0.5074
pd985965d2635535,私は瓦であった、脆い瓦であった、自分から転げ落ちて砕けてしまう瓦であったのだ。,種田山頭火,砕けた瓦,0.5332
pddde38ac2a5e12b,すると、森先生の手蹟でつぎの事が書かれてあった。,竹久夢二,先生の顔,0.5111
pd3cc4128c9a0164,出さないのにきまっているのに、ながながと書いた。,竹内浩三,手紙,0.44
pd206376ab849e9d,絶えず自分の存在をたしかめて来た筈だったのに、何かそこにぽかんと穴のあいてる様な気がした。,織田作之助,雨,0.6146
pdbf096a8161d901,媼もまたこの唄の声を耳にした一人である。,芥川竜之介,貉,0.6738
pd0b59313a1ba011,其の若者は、もうそこには居なかった。,菊池寛,天の配剤,0.6252
pd76dd4f48eeed9a,小作人どもは、ワイワイ云ってるだけで、何とも手の下しようがなかった。,葉山嘉樹,乳色の靄,0.5651
pdfeab91a476652e,書きだしてからもう十日も経っているというのに、まだ五枚と進んでいないのだ。,葛西善蔵,死児を産む,0.5321
pdaf1f9c1960f557,金はそれを心配していたが、それでもまだ他人にはいわなかった。,蒲松齢,五通,0.5567
pd912662af8dd005,私はこの素晴らしい世界を誰も知ってくれないのが淋しくてたまらないのです。,蘭郁二郎,歪んだ夢,0.589
pdc0ddaafde2445e,僕はそんな細々したことまでハッキリ覚えてはいませんが、なるほどそう云いつけたようにも思います。,谷崎潤一郎,途上,0.5635
pdd058657e4dc73d,したがって、物価が出鱈目な点でも、季節のサン・モリッツほどのところはあるまい。,谷譲次,踊る地平線,0.5466
pd81abddb6c04371,堤防の斜面には、雑草の小さな花が点々と咲いていた。,豊島与志雄,女心の強ければ,0.7086
pd66ea0e7efd7a38,翌日は午前はまだ暴風雨の名残りがつづいていたが、午過ぎから風も次第に歇み、雨も晴れた。,近松秋江,狂乱,0.5954
pd8fbd4d8848b9a4,お前さんさえよけれア、いかにもお供をしよう。,邦枝完二,乳を刺す,0.5068
pd475177a55ccf61,何が何やら、わけもわからぬ野次馬は、八五郎の声に驚いて夕やみの中にバラバラと散って行きます。,野村胡堂,銭形平次捕物控,0.4601
pdb7676b10e02c23,そして、相手の正直なことを褒める印に、そのまま解放してやりました。,鈴木三重吉,デイモンとピシアス,0.573
pd9021a571d3c2c3,すると小さな鞄の中にはお金や何か貴いものが詰められて、人間に大切に抱えられて行きます。,香倶土三鳥,二つの鞄,0.401
pd797e59fb40f22b,あとで一人の和尚が出たから気がついたので、さはいいながら、この役者が誰であるかを知らなかった。,魯迅,村芝居,0.5459
pd119f2ad6b34605,樹の倒れる音響に驚いて小鳥がけたたましく囀って飛びまわる。,黒島伝治,まかないの棒,0.5966
pdc696b63a9c3070,わたしは好奇心でもって苦しいほどいっぱいで、何かましなことがしたくてなりませんでした。,アントン・チェーホフ,犬を連れた奥さん,0.584
pd638e482f3ca305,同夜雨が降り出してから屋外にいたことも争われぬ事実です。,アーサー・コナン・ドイル,白銀の失踪,0.5961
pdc6a20b1e7068d1,したがわしには、何か見たかもしれない目撃者が地上にたつた一人いることがわかつています。,ギルバート・キース・チェスタートン,手早い奴,0.5997
pd04464a215489f1,しかるにまだ何ゆえともわかりかねながらどこかにかれを安からず思わしむるものがある。,ギ・ド・モーパッサン,糸くず,0.5742
pd09d32a13ecd098,低いしわがれた声で、たびたび咳払いをして、それを澄ませようとするのである。,パウル・トーマス・マン,幻滅,0.5974
pd71dfbeb120c859,ありがとう、そう言って下さるだけで、休ませて頂いたりミルクを飲ましていただいたも同じことです。,フィオナ・マクラウド,漁師,0.5687
pd1cd7d4d694bdd5,しかし、今それに抗するために何かを企てるといっても、すでに遅すぎた。,フランツ・カフカ,断食芸人,0.5617
pd13262e3db56490,菊のちぢれた花と薔薇の房とが重なり合い、含羞草は、その黄金色の花粉を菫の束の上に散らしていた。,モーリス・ルヴェル,碧眼,0.6273
pdf0c5be8437ed9d,まりは地面におちると、そのまま水のなかへころころところがりこみました。,ヤーコプ・ルートヴィッヒ・カール・グリム,カエルの王さま,0.6417
pd34a0f713576cf0,けれども、その印象を数代つづいて受けてきた者は、もはやそれから離脱することができない。,ロマン・ロラン,ジャン・クリストフ,0.5768
pd112a11f281d7b2,なにしろ、地べたにはえている野イチゴを、二つ三つ口にしただけなんですからね。,ヴィルヘルム・カール・グリム,ヘンゼルとグレーテル,0.5744
pd9a98e3ede3dc01,また半哩ばかり何んにもなくて、ケープルトンにかなり近くなってからまたまた発見された。,三上於菟吉,白銀の失踪,0.5397
pdd24843e6970bbe,パラオの神々の間では、善神は供物を供えられることが殆ど無い。,中島敦,南島譚,0.5604
pd2a80e0ab511f94,だからなるべくよけいの人に聞いてもらいたいと思うには、これじゃ駄目なんだよ。,中里介山,大菩薩峠,0.5792
pdf5b475706f3c67,川のほとりの住宅街の垣根にばらが咲いていた。,久坂葉子,女,0.5943
pd040dc10d127464,やりすごしておいて、後から突然におどりかかり、刃先を咽喉から耳のほうへひいたのだというのである。,久生十蘭,顎十郎捕物帳,0.64
pd7f662045525526,わたしはみよしの方を見ると、前はもう平橋であった。,井上紅梅,村芝居,0.5791
pd01914124041f22,野菊はなお咲こうとしたつぼみがはげしい霜に打たれて腐ったらしく、小さい玉を結んでる。,伊藤左千夫,落穂,0.6424
pd4de1028f4f03a2,だから、おめえなんぞ歌をよんでも、花が咲くゆえがまんできけりになっちまうんだ。,佐々木味津三,右門捕物帖,0.6392
pd57ecc44175b8d0,というのは、私にはこれでも自分を見る明がある。,佐々木邦,恩師,0.5379
pd348521cb472238,空で鳴っていたクレインの音が止み、人夫等が呶鳴り合い騒ぎ合った。,佐左木俊郎,都会地図の膨脹,0.643
pd2fd2cb29887fe8,なにか、口の中でぶつぶつというと、それが学友達に聞こえたのかもしれない。,佐藤垢石,純情狸,0.5497
pdcf0368a6d80573,雨がちの天気で、早くから日が暮れると鼠がごそごそ這いのぼって、ボール函の蔭へ隠れたりした。,原民喜,壊滅の序曲,0.6325
pd0b0f283ed2cbab,きっと別な家々へ移っていったためなのだ。,原田義人,家長の心配,0.4955
pd1593eec5221366,もう何人の力も役には立たないのです。,吉行エイスケ,地図に出てくる男女,0.512
pda0128ff3ff9082,声を立てると山に響いて山が唸ります、黙って釣っていると森としています。,国木田独歩,女難,0.6187
pd2f8b1572fae2c3,と、それに答えて、山の方からも同じような笛の音が聞こえて来た。,国枝史郎,猿ヶ京片耳伝説,0.6959
pdab89d06f97ad7f,自分の耳にもドスンドスンという地響がきこえるのだ。,坂口安吾,牛,0.6489
pd5856ca99187820,そして私は何故かしら三枝にはもうこれっきり会えぬように感じていた。,堀辰雄,燃ゆる頬,0.6068
pdd159c4cfb0347d,やむを得ず呼吸を切らして、耳をがあんと鳴らして、黙って後から神妙に尾いて行く。,夏目漱石,坑夫,0.6636
pd50d89a578992c6,裏庭の隅にはまだ、コスモスの白い花が、黒い枝の間にチラリホラリと咲き残っています。,夢野久作,卵,0.6558
pd1c8fd534fff1e1,そしてそのまま、ガックリなってしまった。,大阪圭吉,動かぬ鯨群,0.5757
pd60ab0c5aaa33c0,春、いまごろは、桃の花が咲いて見事であります。,太宰治,駈込み訴え,0.6655
pd38c5724f67900f,ところが、君自身との一致を欠いて、自己満足を失うような目に逢って見給え。,実吉捷郎,道化者,0.5724
pd1f3ffb40d4661b,今頃そんな音がしたことがない、鼠にしては大き過ぎる音であった。,室生犀星,三階の家,0.6243
pdfabcbcf4296a43,こっち側の人だかりの間でそんな低い声がきこえる。,宮本百合子,三月の第四日曜,0.689
pdde19c03042b666,ところがおかしな子どもはやっぱりちゃんとこしかけたままきろきろこっちを見ています。,宮沢賢治,風野又三郎,0.6347
pd632d9f84a046d0,また逆にあのような文章を作った人の俳句や詩が立派であるのは当然だとも云われよう。,寺田寅彦,夏目先生の俳句と漢詩,0.4613
